ywa ashe,Ywa Ashe(Myanmar),21.1833333,94.05
ywa tawng kaw,Ywa Tawng Kaw(Myanmar),21.1166667,97.08333329999999
ywa-ange,Ywa-ange(Myanmar),22.966666699999998,95.0333333
ywa-haung,Ywa-haung(Myanmar),23.8,95.6333333
ywa-haunggyi,Ywa-haunggyi(Myanmar),16.7333333,94.5666667
ywa-ma,Ywa-ma(Myanmar),21.15,96.65
ywa-nge,Ywa-nge(Myanmar),22.966666699999998,95.0333333
ywaba,Ywaba(Myanmar),23.0666667,94.4
ywabale,Ywabale(Myanmar),21.5666667,96.1166667
ywabale,Ywabale(Myanmar),21.6666667,95.35
ywabein atet,Ywabein Atet(Myanmar),19.45,96.6
ywabein auk,Ywabein Auk(Myanmar),19.45,96.58333329999999
ywabet,Ywabet(Myanmar),21.65,95.3
ywabo,Ywabo(Myanmar),21.8666667,95.58333329999999
ywabo north,Ywabo North(Myanmar),21.8666667,95.58333329999999
ywabo south,Ywabo South(Myanmar),21.85,95.58333329999999
ywabu myauk,Ywabu Myauk(Myanmar),20.5666667,96.58333329999999
ywabugyi,Ywabugyi(Myanmar),22.9,95.45
ywabugyia,Ywabugyia(Myanmar),22.9,95.45
ywabyin,Ywabyin(Myanmar),18.8,93.9666667
ywadan,Ywadan(Myanmar),20.4833333,96.0166667
ywadanche,Ywadanche(Myanmar),16.771944400000002,97.39527779999999
ywadanshe,Ywadanshe(Myanmar),16.3166667,95.8
ywadanshe,Ywadanshe(Myanmar),21.2,95.65
ywadanshe,Ywadanshe(Myanmar),18.4833333,96.45
ywadanshe,Ywadanshe(Myanmar),24.4833333,94.91666670000001
ywadanshe,Ywadanshe(Myanmar),16.6405556,96.0816667
ywadaung,Ywadaung(Myanmar),21.716666699999998,95.08333329999999
ywadaw,Ywadaw(Myanmar),20.5166667,95.7
ywadaw,Ywadaw(Myanmar),19.8,96.2
ywadaw,Ywadaw(Myanmar),22.6,95.65
ywadegon,Ywadegôn(Myanmar),16.1833333,94.2333333
ywadin,Ywadin(Myanmar),21.9,94.8833333
ywadon,Ywadon(Myanmar),22.15,95.2166667
ywagale,Ywagale(Myanmar),16.7,95.0666667
ywagale,Ywagale(Myanmar),16.1125,97.90388890000001
ywagale,Ywagale(Myanmar),17.5166667,96.8666667
ywaganlan,Ywaganlan(Myanmar),20.4,96.8833333
ywagauk,Ywagauk(Myanmar),20.7333333,95.3166667
ywagongyi,Ywagongyi(Myanmar),23.4,95.4
ywagyi,Ywagyi(Myanmar),19.0833333,93.66666670000001
ywagyi,Ywagyi(Myanmar),20.8833333,96.0166667
ywagyi,Ywagyi(Myanmar),19.033333300000002,96.5333333
ywagyi,Ywagyi(Myanmar),19.8666667,96.6166667
ywagyi-in,Ywagyi-in(Myanmar),18.3,96.7333333
ywagyr,Ywagyr(Myanmar),19.0833333,93.66666670000001
ywahaung,Ywahaung(Myanmar),18.466666699999998,96.65
ywahaung,Ywahaung(Myanmar),22.4166667,94.91666670000001
ywahaung,Ywahaung(Myanmar),24.1333333,96.16666670000001
ywahaung,Ywahaung(Myanmar),20.966666699999998,96.7833333
ywahaung,Ywahaung(Myanmar),15.9,97.7
ywahaunggon,Ywahaunggon(Myanmar),20.2333333,94.9833333
ywahaunggon,Ywahaunggon(Myanmar),21.7666667,96.08333329999999
ywahaungzu,Ywahaungzu(Myanmar),18.466666699999998,96.65
ywahla,Ywahla(Myanmar),18.533333300000002,95.45
ywahtet,Ywahtet(Myanmar),19.05,93.6833333
ywakaingkaung,Ywakaingkaung(Myanmar),16.9333333,97.9333333
ywale,Ywale(Myanmar),22.2666667,95.1833333
ywalin,Ywalin(Myanmar),19.8,95.15
ywalu,Ywalu(Myanmar),20.783333300000002,95.1166667
ywalut,Ywalut(Myanmar),16.435,97.5141667
ywama,Ywama(Myanmar),18.9833333,94.1333333
ywama,Ywama(Myanmar),20.7,94.8833333
ywama,Ywama(Myanmar),21.8166667,96.3666667
ywama,Ywama(Myanmar),16.8833333,96.1
ywama,Ywama(Myanmar),21.95,95.7333333
ywama,Ywama(Myanmar),20.4833333,96.9
ywamabyin,Ywamabyin(Myanmar),20.8333333,93.0666667
ywamagyi,Ywamagyi(Myanmar),18.35,96.6333333
ywamana,Ywamana(Myanmar),19.95,95.6
ywamaton,Ywamaton(Myanmar),19.3,95.4666667
ywamondaung,Ywamondaung(Myanmar),23.0833333,95.0
ywamonggyi,Ywamonggyi(Myanmar),21.5,96.1
ywamun,Ywamun(Myanmar),20.5166667,95.41666670000001
ywamun,Ywamun(Myanmar),22.533333300000002,95.08333329999999
ywamundaung,Ywamundaung(Myanmar),23.0833333,95.0
ywamuntha,Ywamuntha(Myanmar),20.85,96.1
ywan,Ywan(Nigeria),7.066667,8.833333
ywanan,Ywanan(Myanmar),22.2,95.83333329999999
ywanaung,Ywanaung(Myanmar),21.0833333,94.83333329999999
ywanaung,Ywanaung(Myanmar),22.4166667,94.91666670000001
ywanbe,Ywanbe(Nigeria),7.4166669999999995,8.733333
ywange,Ywange(Myanmar),21.65,95.16666670000001
ywangegan,Ywangegan(Myanmar),20.7333333,94.75
ywanglai,Ywanglai(Myanmar),21.783333300000002,98.83333329999999
ywapale,Ywapale(Myanmar),19.4333333,94.6833333
ywapale,Ywapale(Myanmar),20.9,96.05
ywapale,Ywapalè(Myanmar),22.8333333,95.33333329999999
ywapoli,Ywapoli(Myanmar),18.3663889,97.2672222
ywashe,Ywashe(Myanmar),18.3833333,94.5
ywashe,Ywashe(Myanmar),24.216666699999998,97.1333333
ywashe,Ywashe(Myanmar),21.783333300000002,94.91666670000001
ywashe,Ywashe(Myanmar),21.2333333,96.0333333
ywashe,Ywashe(Myanmar),22.1,95.1
ywatamaik,Ywatamaik(Myanmar),21.3333333,95.2666667
ywataung,Ywataung(Myanmar),19.35,95.2166667
ywataung,Ywataung(Myanmar),21.9,95.9666667
ywataunggon,Ywataunggon(Myanmar),18.55,95.35
ywataza,Ywataza(Myanmar),20.8833333,95.41666670000001
ywatha,Ywatha(Myanmar),17.6833333,95.3
ywatha,Ywatha(Myanmar),19.9333333,95.4
ywatha,Ywatha(Myanmar),20.95,95.7333333
ywatha,Ywatha(Myanmar),21.7333333,95.7166667
ywatha-e,Ywatha-e(Myanmar),21.216666699999998,95.65
ywatha-e,Ywatha-e(Myanmar),21.6666667,95.6333333
ywathae,Ywathae(Myanmar),21.5166667,95.08333329999999
ywathagon,Ywathagon(Myanmar),17.8,95.05
ywathagon,Ywathagon(Myanmar),20.6333333,94.7
ywathagon,Ywathagon(Myanmar),18.3,95.5333333
ywathagyi,Ywathagyi(Myanmar),22.3,95.7
ywathahla,Ywathahla(Myanmar),19.1166667,94.8666667
ywathamin,Ywathamin(Myanmar),21.9,94.91666670000001
ywathaponywa,Ywathaponywa(Myanmar),21.45,95.45
ywathaw,Ywathaw(Myanmar),20.2,94.8833333
ywathaya,Ywathaya(Myanmar),21.5833333,95.5166667
ywathaya,Ywathaya(Myanmar),18.1666667,95.55
ywathaya,Ywathaya(Myanmar),22.8666667,95.35
ywathaywa,Ywathaywa(Myanmar),18.1666667,95.55
ywathetkon,Ywathetkôn(Myanmar),20.95,94.4333333
ywathit,Ywathit(Myanmar),18.85,93.5
ywathit,Ywathit(Myanmar),16.2666667,94.4333333
ywathit,Ywathit(Myanmar),24.6666667,96.2666667
ywathit,Ywathit(Myanmar),15.3,98.0
ywathit,Ywathit(Myanmar),19.1666667,97.5
ywathit,Ywathit(Myanmar),19.2666667,94.6833333
ywathit,Ywathit(Myanmar),20.1333333,96.2333333
ywathit,Ywathit(Myanmar),17.25,96.2333333
ywathit,Ywathit(Myanmar),21.716666699999998,95.75
ywathit,Ywathit(Myanmar),20.15,96.9333333
ywathit,Ywathit(Myanmar),16.743888899999998,97.2883333
ywathit,Ywathit(Myanmar),16.4266667,96.00361109999999
ywathit north,Ywathit North(Myanmar),22.5833333,96.0166667
ywathit south,Ywathit South(Myanmar),22.5666667,96.0
ywathitgale,Ywathitgale(Myanmar),16.35,94.65
ywathitgale,Ywathitgale(Myanmar),20.2,94.9833333
ywathitgale,Ywathitgale(Myanmar),22.2666667,96.05
ywathitgale,Ywathitgale(Myanmar),16.8166667,95.9833333
ywathitgale,Ywathitgale(Myanmar),21.6833333,95.35
ywathitgale,Ywathitgale(Myanmar),16.599444400000003,96.4125
ywathitgyi,Ywathitgyi(Myanmar),18.3333333,95.1
ywathitgyi,Ywathitgyi(Myanmar),20.216666699999998,95.1166667
ywathitgyi,Ywathitgyi(Myanmar),21.9333333,95.7833333
ywathitkale,Ywathitkale(Myanmar),16.8166667,95.9833333
ywathitkale,Ywathitkale(Myanmar),22.3,95.9833333
ywathitkale,Ywathitkale(Myanmar),16.610555599999998,96.01472220000001
ywathitke,Ywathitke(Myanmar),19.05,93.85
ywathitkiy,Ywathitkiy(Myanmar),18.5833333,95.5166667
ywathitkon,Ywathitkon(Myanmar),16.9833333,94.7166667
ywathitkon,Ywathitkon(Myanmar),16.55,98.2833333
ywathitkon,Ywathitkon(Myanmar),19.95,95.1
ywathitkon,Ywathitkon(Myanmar),17.1333333,96.0333333
ywathitkon,Ywathitkon(Myanmar),21.966666699999998,95.0166667
ywathitkon,Ywathitkon(Myanmar),20.716666699999998,96.6166667
ywathitkon,Ywathitkon(Myanmar),16.4333333,97.8666667
ywathitkon,Ywathitkon(Myanmar),16.3441667,96.165
ywathitkyi,Ywathitkyi(Myanmar),20.216666699999998,95.1166667
ywathitkyi,Ywathitkyi(Myanmar),18.5833333,95.5166667
ywathitsu,Ywathitsu(Myanmar),18.05,95.7666667
ywatiit,Ywatiit(Myanmar),19.35,95.5166667
ywatin,Ywatin(Myanmar),21.8166667,95.1833333
ywatpa,Ywatpa(Myanmar),16.1666667,94.2333333
ywawe,Ywawe(Myanmar),22.1666667,95.75
ywazi,Ywazi(Myanmar),21.4333333,95.3833333
ywel,Ywel(Nigeria),7.466667,8.716667
ywemanywa,Ywemanywa(Myanmar),20.55,97.9
ywethi,Ywethi(Myanmar),21.0833333,96.1
ywetkyan,Ywetkyan(Myanmar),23.0,95.4833333
ywetnyodaung,Ywetnyodaung(Myanmar),20.95,92.3
ywetnyoduang,Ywetnyoduang(Myanmar),20.95,92.3
yweywa,Yweywa(Myanmar),16.95,94.85
ywezu,Ywezu(Myanmar),20.0833333,96.2166667
ywozu,Ywozu(Myanmar),21.9166667,96.16666670000001
